"Settlement","Company","brand_in_sett","id","Address","gasoline_avg","diesel_avg","n_days","brand_cat","total_sett","n_competitors_other_brand","on_highway","lat","lon","dist_border_km","near_border_10km","near_border_20km","n_sett_stations","hhi_brand","share_small","share_premium","share_discount","area_ha","population","pop_density","brand_cat_discount","brand_cat_premium","log_n_sett","log_n_competitors_other_brand"
"Baja","Shell",2,"Baja | Shell | Baja, Dózsa Gy. út 13.","Baja, Dózsa Gy. út 13.",584.042857142857,590.471428571429,7,"premium",6,4,0,46.1785471,18.9517255,27.6760520640556,0,0,6,0.222222222222222,0.166666666666667,0.666666666666667,0.166666666666667,17789,32401,182.140648715498,0,1,1.79175946922805,1.38629686111677
"Baja","Shell",2,"Baja | Shell | Baja, Dózsa György út 126-130.","Baja, Dózsa György út 126-130.",584.042857142857,590.471428571429,7,"premium",6,4,0,46.1785471,18.9517255,27.6760520640556,0,0,6,0.222222222222222,0.166666666666667,0.666666666666667,0.166666666666667,17789,32401,182.140648715498,0,1,1.79175946922805,1.38629686111677
"Baja","TGC Hungary Kft. Tanya Petrol",1,"Baja | TGC Hungary Kft. Tanya Petrol | Baja, Külterület 015/62 hrsz.","Baja, Külterület 015/62 hrsz.",565.428571428571,584.142857142857,7,"small",6,5,0,46.1785471,18.9517255,27.6760520640556,0,0,6,0.222222222222222,0.166666666666667,0.666666666666667,0.166666666666667,17789,32401,182.140648715498,0,0,1.79175946922805,1.6094399124321
"Bakonycsernye","Pető Gábor e.v.",1,"Bakonycsernye | Pető Gábor e.v. | Bakonycsernye, Rákóczi u. 90/a.","Bakonycsernye, Rákóczi u. 90/a.",573,579,7,"small",1,0,0,47.3194796,18.085004,49.4695791440811,0,0,1,1,1,0,0,3813,2971,77.9176501442434,0,0,0,-11.5129254649702
"Baktalórántháza","Mol",1,"Baktalórántháza | Mol | Baktalórántháza, 41.sz. főút 27. km","Baktalórántháza, 41.sz. főút 27. km",583.428571428571,590.142857142857,7,"premium",2,1,0,47.9994207,22.0793592,34.0645262202654,0,0,2,0.5,0,0.5,0.5,3524,3494,99.1486946651532,0,1,0.693147180559945,9.99995000039884e-06
"Baktalórántháza","Mol Partner+",1,"Baktalórántháza | Mol Partner+ | Baktalórántháza, Vasút u. 80.","Baktalórántháza, Vasút u. 80.",582,582,7,"discount",2,1,0,47.9994207,22.0793592,34.0645262202654,0,0,2,0.5,0,0.5,0.5,3524,3494,99.1486946651532,1,0,0.693147180559945,9.99995000039884e-06
"Balassagyarmat","Mol",1,"Balassagyarmat | Mol | Balassagyarmat, Kővári út  ","Balassagyarmat, Kővári út  ",583.428571428571,590.142857142857,7,"premium",2,1,0,48.0768832,19.2926037,0.140302673634268,1,1,2,0.5,0,1,0,2333,13706,587.483926275182,0,1,0.693147180559945,9.99995000039884e-06
"Balassagyarmat","Omv",1,"Balassagyarmat | Omv | Balassagyarmat, Rákóczi fejedelem út 129.","Balassagyarmat, Rákóczi fejedelem út 129.",585.328571428571,594.042857142857,7,"premium",2,1,0,48.0768832,19.2926037,0.140302673634268,1,1,2,0.5,0,1,0,2333,13706,587.483926275182,0,1,0.693147180559945,9.99995000039884e-06
"Balatonalmádi","ECOIL Hungary Kft.",1,"Balatonalmádi | ECOIL Hungary Kft. | Balatonalmádi, József Attila u. 18. 71-es sz. főút","Balatonalmádi, József Attila u. 18. 71-es sz. főút",601.9,602.9,1,"small",2,1,0,47.030277,18.0155756,81.7536416666908,0,0,2,0.5,0.5,0.5,0,4988,10066,201.804330392943,0,0,0.693147180559945,9.99995000039884e-06
"Balatonalmádi","Mol",1,"Balatonalmádi | Mol | Balatonalmádi, Fűzfői út 5. (71-es út)  ","Balatonalmádi, Fűzfői út 5. (71-es út)  ",583.428571428571,590.142857142857,7,"premium",2,1,0,47.030277,18.0155756,81.7536416666908,0,0,2,0.5,0.5,0.5,0,4988,10066,201.804330392943,0,1,0.693147180559945,9.99995000039884e-06
"Balatonboglár","Shell",1,"Balatonboglár | Shell | Balatonboglár, Klapka u. 32.","Balatonboglár, Klapka u. 32.",584.042857142857,590.471428571429,7,"premium",1,0,0,46.7785372,17.6553331,77.3118106974947,0,0,1,1,0,1,0,3204,5298,165.355805243446,0,1,0,-11.5129254649702
"Balatonederics","Mol",1,"Balatonederics | Mol | Balatonederics, 71-es Főút 069 hrsz","Balatonederics, 71-es Főút 069 hrsz",583.428571428571,590.142857142857,7,"premium",1,0,0,46.8091396,17.3813106,64.8577953384893,0,0,1,1,0,1,0,1858,1031,55.4897739504844,0,1,0,-11.5129254649702
"Balatonföldvár","Mol",1,"Balatonföldvár | Mol | Balatonföldvár, Szentgyörgyi út  ","Balatonföldvár, Szentgyörgyi út  ",583.428571428571,590.142857142857,7,"premium",1,0,0,46.8491197,17.8792403,95.6169326299137,0,0,1,1,0,1,0,1533,2295,149.706457925636,0,1,0,-11.5129254649702
"Balatonfüred","Mobil Petrol",1,"Balatonfüred | Mobil Petrol | Balatonfüred, Fürdő u. 20.","Balatonfüred, Fürdő u. 20.",577.614285714286,585.614285714286,7,"discount",4,3,0,46.9567254,17.888892,90.1965777742933,0,0,4,0.25,0.25,0.5,0.25,4645,12906,277.847147470398,1,0,1.38629436111989,1.09861562199589
"Balatonfüred","Mol",1,"Balatonfüred | Mol | Balatonfüred, Széchenyi István út  ","Balatonfüred, Széchenyi István út  ",584.428571428571,591.142857142857,7,"premium",4,3,0,46.9567254,17.888892,90.1965777742933,0,0,4,0.25,0.25,0.5,0.25,4645,12906,277.847147470398,0,1,1.38629436111989,1.09861562199589
"Balatonfüred","Shell",1,"Balatonfüred | Shell | Balatonfüred, Széchenyi út 11.","Balatonfüred, Széchenyi út 11.",584.042857142857,590.471428571429,7,"premium",4,3,0,46.9567254,17.888892,90.1965777742933,0,0,4,0.25,0.25,0.5,0.25,4645,12906,277.847147470398,0,1,1.38629436111989,1.09861562199589
"Balatonfüred","Volánbusz Zrt.",1,"Balatonfüred | Volánbusz Zrt. | Balatonfüred, Bajcsy-Zsilinszky u. 53.","Balatonfüred, Bajcsy-Zsilinszky u. 53.",575,577.142857142857,7,"small",4,3,0,46.9567254,17.888892,90.1965777742933,0,0,4,0.25,0.25,0.5,0.25,4645,12906,277.847147470398,0,0,1.38629436111989,1.09861562199589
"Balatonfűzfő","Omv",1,"Balatonfűzfő | Omv | Balatonfűzfő, Árpád utca 1.","Balatonfűzfő, Árpád utca 1.",NA,598.042857142857,7,"premium",1,0,0,47.0620043,18.0409677,78.1771701088291,0,0,1,1,0,1,0,925,4448,480.864864864865,0,1,0,-11.5129254649702
"Balatonkeresztúr","Orlen",2,"Balatonkeresztúr | Orlen | Balatonkeresztúr, 7-es főút 164.km 054/1 hrsz Balatonkeresztúr","Balatonkeresztúr, 7-es főút 164.km 054/1 hrsz Balatonkeresztúr",581.142857142857,587.571428571429,7,"premium",2,0,0,46.6976597,17.3703877,55.1816405206904,0,0,2,1,0,1,0,2106,1664,79.0123456790124,0,1,0.693147180559945,-11.5129254649702
"Balatonkeresztúr","Orlen",2,"Balatonkeresztúr | Orlen | Balatonkeresztúr, Iskola utca 15.","Balatonkeresztúr, Iskola utca 15.",575.142857142857,583.571428571429,7,"premium",2,0,0,46.6976597,17.3703877,55.1816405206904,0,0,2,1,0,1,0,2106,1664,79.0123456790124,0,1,0.693147180559945,-11.5129254649702
"Balatonlelle","Mol",3,"Balatonlelle | Mol | Balatonlelle, M7 I. (kimenő)","Balatonlelle, M7 I. (kimenő)",633.428571428571,640.142857142857,7,"premium",4,1,1,46.7867617,17.6965209,80.3371097759769,0,0,4,0.625,0,1,0,4323,4860,112.421929215822,0,1,1.38629436111989,9.99995000039884e-06
"Balatonlelle","Mol",3,"Balatonlelle | Mol | Balatonlelle, M7 II. (bejövő)","Balatonlelle, M7 II. (bejövő)",633.428571428571,640.142857142857,7,"premium",4,1,1,46.7867617,17.6965209,80.3371097759769,0,0,4,0.625,0,1,0,4323,4860,112.421929215822,0,1,1.38629436111989,9.99995000039884e-06
"Balatonlelle","Mol",3,"Balatonlelle | Mol | Balatonlelle, Rákóczi Ferenc u. 1.  ","Balatonlelle, Rákóczi Ferenc u. 1.  ",583.428571428571,590.142857142857,7,"premium",4,1,0,46.7867617,17.6965209,80.3371097759769,0,0,4,0.625,0,1,0,4323,4860,112.421929215822,0,1,1.38629436111989,9.99995000039884e-06
"Balatonlelle","Omv",1,"Balatonlelle | Omv | Balatonlelle, 7.sz. főút 138. km","Balatonlelle, 7.sz. főút 138. km",582.9,591.042857142857,7,"premium",4,3,0,46.7867617,17.6965209,80.3371097759769,0,0,4,0.625,0,1,0,4323,4860,112.421929215822,0,1,1.38629436111989,1.09861562199589
"Balatonszentgyörgy","Tele-Tank",1,"Balatonszentgyörgy | Tele-Tank | Balatonszentgyörgy, Berzsenyi D. u. 54","Balatonszentgyörgy, Berzsenyi D. u. 54",581.328571428571,586.042857142857,7,"small",1,0,0,46.6921957,17.2999871,51.0877458822957,0,0,1,1,1,0,0,2368,1444,60.9797297297297,0,0,0,-11.5129254649702
"Balatonvilágos","Mobil Petrol",1,"Balatonvilágos | Mobil Petrol | Balatonvilágos, hrsz 054/256.","Balatonvilágos, hrsz 054/256.",577.614285714286,585.614285714286,7,"discount",3,2,0,46.9641731,18.159314,88.8791928970833,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,2921,1432,49.0243067442657,1,0,1.09861228866811,0.693152180547445
"Balatonvilágos","Mol",1,"Balatonvilágos | Mol | Balatonvilágos, Balatonakarattya 71.sz. föút  ","Balatonvilágos, Balatonakarattya 71.sz. föút  ",583.428571428571,590.142857142857,7,"premium",3,2,0,46.9641731,18.159314,88.8791928970833,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,2921,1432,49.0243067442657,0,1,1.09861228866811,0.693152180547445
"Balatonvilágos","Orlen",1,"Balatonvilágos | Orlen | Balatonvilágos, 71 sz. főút","Balatonvilágos, 71 sz. főút",581.142857142857,587.571428571429,7,"premium",3,2,0,46.9641731,18.159314,88.8791928970833,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,2921,1432,49.0243067442657,0,1,1.09861228866811,0.693152180547445
"Balkány","Oplus Kft.",1,"Balkány | Oplus Kft. | Balkány, 0139/17 hrsz.","Balkány, 0139/17 hrsz.",583,582.142857142857,7,"small",1,0,0,47.770088,21.8601316,28.6573015128346,0,0,1,1,1,0,0,9001,5737,63.7373625152761,0,0,0,-11.5129254649702
"Balástya","FAMILY PETROL Kft.",1,"Balástya | FAMILY PETROL Kft. | Balástya, Öszeszék tanya 198.","Balástya, Öszeszék tanya 198.",589,589,7,"small",2,1,0,46.42333,20.0092202,38.4484862548421,0,0,2,0.5,0.5,0.5,0,11000,3225,29.3181818181818,0,0,0.693147180559945,9.99995000039884e-06
"Balástya","Orlen",1,"Balástya | Orlen | Balástya, Öszeszék 6.","Balástya, Öszeszék 6.",581.142857142857,587.571428571429,7,"premium",2,1,0,46.42333,20.0092202,38.4484862548421,0,0,2,0.5,0.5,0.5,0,11000,3225,29.3181818181818,0,1,0.693147180559945,9.99995000039884e-06
"Barcs","Mol",1,"Barcs | Mol | Barcs, Erkel Ferenc utca hrsz.1931  ","Barcs, Erkel Ferenc utca hrsz.1931  ",583.428571428571,590.142857142857,7,"premium",1,0,0,45.9605126,17.4634121,5.51616144043417,1,1,1,1,0,1,0,12290,9454,76.9243287225386,0,1,0,-11.5129254649702
"Becsehely","Fer Oil 94 Kft.",1,"Becsehely | Fer Oil 94 Kft. | Becsehely, Hrsz. 011/31","Becsehely, Hrsz. 011/31",557.657142857143,574.471428571429,7,"small",1,0,0,46.4476173,16.7916533,4.81559897688346,1,1,1,1,1,0,0,3608,1868,51.7738359201774,0,0,0,-11.5129254649702
"Bekecs","Buffalo Petrol Kft.",1,"Bekecs | Buffalo Petrol Kft. | Bekecs, Honvéd utca 228.","Bekecs, Honvéd utca 228.",579,581,7,"small",1,0,0,48.1515919,21.1711437,39.7602688072652,0,0,1,1,1,0,0,2572,2149,83.5536547433904,0,0,0,-11.5129254649702
"Beled","Mol",1,"Beled | Mol | Beled, 86.sz. fkl. út  ","Beled, 86.sz. fkl. út  ",583.428571428571,590.142857142857,7,"premium",1,0,0,47.4661125,17.0898826,26.687556631291,0,0,1,1,0,1,0,2647,2394,90.4420098224405,0,1,0,-11.5129254649702
"Berettyóújfalu","Mol",2,"Berettyóújfalu | Mol | Berettyóújfalu, 42-47 főút kereszteződés Honvéd u. 2.","Berettyóújfalu, 42-47 főút kereszteződés Honvéd u. 2.",583.428571428571,590.142857142857,7,"premium",3,1,0,47.2247273,21.5355206,20.7363894145522,0,0,3,0.555555555555555,0,1,0,17101,13924,81.4221390561955,0,1,1.09861228866811,9.99995000039884e-06
"Berettyóújfalu","Mol",2,"Berettyóújfalu | Mol | Berettyóújfalu, 47.sz.fkl.út","Berettyóújfalu, 47.sz.fkl.út",583.428571428571,590.142857142857,7,"premium",3,1,0,47.2247273,21.5355206,20.7363894145522,0,0,3,0.555555555555555,0,1,0,17101,13924,81.4221390561955,0,1,1.09861228866811,9.99995000039884e-06
"Berettyóújfalu","Orlen",1,"Berettyóújfalu | Orlen | Berettyóújfalu, 42.sz. fkl. út Földesi út 49.","Berettyóújfalu, 42.sz. fkl. út Földesi út 49.",584.142857142857,592.571428571429,7,"premium",3,2,0,47.2247273,21.5355206,20.7363894145522,0,0,3,0.555555555555555,0,1,0,17101,13924,81.4221390561955,0,1,1.09861228866811,0.693152180547445
"Berhida","Oil!",1,"Berhida | Oil! | Berhida, 1784 hrsz","Berhida, 1784 hrsz",576.185714285714,590.185714285714,7,"discount",1,0,0,47.1109931,18.1339369,72.5528392649318,0,0,1,1,0,0,1,4272,5698,133.380149812734,1,0,0,-11.5129254649702
"Bicske","Mol",1,"Bicske | Mol | Bicske, Botond tér  ","Bicske, Botond tér  ",583.428571428571,590.142857142857,7,"premium",2,1,0,47.4907066,18.6358046,32.5086981935173,0,0,2,0.5,0.5,0.5,0,7708,11248,145.926310326933,0,1,0.693147180559945,9.99995000039884e-06
"Bicske","Steiner-Autohof Kft.",1,"Bicske | Steiner-Autohof Kft. | Bicske, M1 autópálya mellett (39. km szelvény) bejárat 1. főútról","Bicske, M1 autópálya mellett (39. km szelvény) bejárat 1. főútról",NA,586.285714285714,7,"small",2,1,1,47.4907066,18.6358046,32.5086981935173,0,0,2,0.5,0.5,0.5,0,7708,11248,145.926310326933,0,0,0.693147180559945,9.99995000039884e-06
"Biharkeresztes","Mol",1,"Biharkeresztes | Mol | Biharkeresztes, 42. sz. fkl. út","Biharkeresztes, 42. sz. fkl. út",583.428571428571,590.142857142857,7,"premium",1,0,0,47.1249388,21.717944,3.0376205720366,1,1,1,1,0,1,0,4926,3921,79.5980511571255,0,1,0,-11.5129254649702
"Bonyhád","Mol",1,"Bonyhád | Mol | Bonyhád, Zrínyi Miklós u. 25.  ","Bonyhád, Zrínyi Miklós u. 25.  ",583.428571428571,590.142857142857,7,"premium",3,2,0,46.2984212,18.532191,44.6794033987326,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,7214,11788,163.404491266981,0,1,1.09861228866811,0.693152180547445
"Bonyhád","Oil!",1,"Bonyhád | Oil! | Bonyhád, Külterület 032/27. hrsz. 6 sz. főút","Bonyhád, Külterület 032/27. hrsz. 6 sz. főút",583.142857142857,589.142857142857,7,"discount",3,2,0,46.2984212,18.532191,44.6794033987326,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,7214,11788,163.404491266981,1,0,1.09861228866811,0.693152180547445
"Bonyhád","Orlen",1,"Bonyhád | Orlen | Bonyhád, Kossuth Lajos u. 79. (Bonyhád elkerülő út)","Bonyhád, Kossuth Lajos u. 79. (Bonyhád elkerülő út)",584.142857142857,592.571428571429,7,"premium",3,2,0,46.2984212,18.532191,44.6794033987326,0,0,3,0.333333333333333,0,0.666666666666667,0.333333333333333,7214,11788,163.404491266981,0,1,1.09861228866811,0.693152180547445
"Budakalász","Auchan",1,"Budakalász | Auchan | Budakalász, Omszk park 1.","Budakalász, Omszk park 1.",568.666666666667,571,7,"discount",1,0,0,47.6192785,19.0468565,30.5183427285912,0,0,1,1,0,0,1,1517,12088,796.835860250494,1,0,0,-11.5129254649702
"Budakeszi","Mol",2,"Budakeszi | Mol | Budakeszi, Budaörsi u. 2749/8 hrsz.","Budakeszi, Budaörsi u. 2749/8 hrsz.",583.428571428571,590.142857142857,7,"premium",4,2,0,47.5099444,18.929382,34.4436241825256,0,0,4,0.375,0.25,0.75,0,3710,15950,429.919137466307,0,1,1.38629436111989,0.693152180547445
"Budakeszi","Mol",2,"Budakeszi | Mol | Budakeszi, Temető út (Hrsz.: 2405)","Budakeszi, Temető út (Hrsz.: 2405)",583.428571428571,590.142857142857,7,"premium",4,2,0,47.5099444,18.929382,34.4436241825256,0,0,4,0.375,0.25,0.75,0,3710,15950,429.919137466307,0,1,1.38629436111989,0.693152180547445
"Budakeszi","Oranges Oil Company",1,"Budakeszi | Oranges Oil Company | Budakeszi, Bianka utca 1. ZONE Bevásárlópark","Budakeszi, Bianka utca 1. ZONE Bevásárlópark",579.042857142857,585.042857142857,7,"small",4,3,0,47.5099444,18.929382,34.4436241825256,0,0,4,0.375,0.25,0.75,0,3710,15950,429.919137466307,0,0,1.38629436111989,1.09861562199589
"Budakeszi","Shell",1,"Budakeszi | Shell | Budakeszi, Szőlőskert u. 1.","Budakeszi, Szőlőskert u. 1.",584.042857142857,590.471428571429,7,"premium",4,3,0,47.5099444,18.929382,34.4436241825256,0,0,4,0.375,0.25,0.75,0,3710,15950,429.919137466307,0,1,1.38629436111989,1.09861562199589
"Budapest I. kerület","Mol",1,"Budapest I. kerület | Mol | Budapest I, Mészáros u. 19.","Budapest I, Mészáros u. 19.",583.428571428571,590.142857142857,7,"premium",3,2,0,47.4994789,19.0248757,39.1229519524807,0,0,3,0.555555555555555,0,1,0,NA,NA,NA,0,1,1.09861228866811,0.693152180547445
"Budapest I. kerület","Shell",2,"Budapest I. kerület | Shell | Budapest I, Alkotás u. 20-24.","Budapest I, Alkotás u. 20-24.",584.042857142857,590.471428571429,7,"premium",3,1,0,47.4994789,19.0248757,39.1229519524807,0,0,3,0.555555555555555,0,1,0,NA,NA,NA,0,1,1.09861228866811,9.99995000039884e-06
"Budapest I. kerület","Shell",2,"Budapest I. kerület | Shell | Budapest I, Mészáros u. 56/A.","Budapest I, Mészáros u. 56/A.",584.042857142857,590.471428571429,7,"premium",3,1,0,47.4994789,19.0248757,39.1229519524807,0,0,3,0.555555555555555,0,1,0,NA,NA,NA,0,1,1.09861228866811,9.99995000039884e-06
"Budapest II. kerület","Mol",1,"Budapest II. kerület | Mol | Budapest II, Hűvösvölgyi út 136.","Budapest II, Hűvösvölgyi út 136.",583.428571428571,590.142857142857,7,"premium",6,5,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.6094399124321
"Budapest II. kerület","Omv",3,"Budapest II. kerület | Omv | Budapest II, Hűvösvölgyi út 118.","Budapest II, Hűvösvölgyi út 118.",582.9,591.042857142857,7,"premium",6,3,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.09861562199589
"Budapest II. kerület","Omv",3,"Budapest II. kerület | Omv | Budapest II, Szilágyi Erzsébet fasor 51.","Budapest II, Szilágyi Erzsébet fasor 51.",582.9,591.042857142857,7,"premium",6,3,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.09861562199589
"Budapest II. kerület","Omv",3,"Budapest II. kerület | Omv | Budapest II, Tölgyfa u. 1-3.","Budapest II, Tölgyfa u. 1-3.",582.9,591.042857142857,7,"premium",6,3,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.09861562199589
"Budapest II. kerület","Shell",2,"Budapest II. kerület | Shell | Budapest II, Csalogány u. 55.","Budapest II, Csalogány u. 55.",584.042857142857,590.471428571429,7,"premium",6,4,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.38629686111677
"Budapest II. kerület","Shell",2,"Budapest II. kerület | Shell | Budapest II, Szilágyi E. fasor 125.","Budapest II, Szilágyi E. fasor 125.",584.042857142857,590.471428571429,7,"premium",6,4,0,47.497449,19.0415834,40.0383788040958,0,0,6,0.388888888888889,0,1,0,NA,NA,NA,0,1,1.79175946922805,1.38629686111677
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Gémeskút u. 12.","Budapest III, Gémeskút u. 12.",584.428571428571,590.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Mozaik u. 3.","Budapest III, Mozaik u. 3.",583.428571428571,587.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Szentendrei út 100.","Budapest III, Szentendrei út 100.",583.428571428571,590.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Szentendrei út 255.","Budapest III, Szentendrei út 255.",583.428571428571,590.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Szentendrei út 59/a","Budapest III, Szentendrei út 59/a",583.428571428571,590.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Mol",6,"Budapest III. kerület | Mol | Budapest III, Árpád fejedelem út 103.","Budapest III, Árpád fejedelem út 103.",584.428571428571,590.142857142857,7,"premium",11,5,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,1.6094399124321
"Budapest III. kerület","Omv",2,"Budapest III. kerület | Omv | Budapest III, Királyok útja 178.","Budapest III, Királyok útja 178.",582.9,591.042857142857,7,"premium",11,9,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,2.19722568844671
"Budapest III. kerület","Omv",2,"Budapest III. kerület | Omv | Budapest III, Szentendrei út - Czetz J. u. sarok","Budapest III, Szentendrei út - Czetz J. u. sarok",582.9,591.042857142857,7,"premium",11,9,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,2.19722568844671
"Budapest III. kerület","Shell",3,"Budapest III. kerület | Shell | Budapest III, Batthyány út 27.","Budapest III, Batthyány út 27.",584.042857142857,590.471428571429,7,"premium",11,8,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,2.07944279167905
"Budapest III. kerület","Shell",3,"Budapest III. kerület | Shell | Budapest III, Bécsi út 277. A","Budapest III, Bécsi út 277. A",584.042857142857,590.471428571429,7,"premium",11,8,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,2.07944279167905
"Budapest III. kerület","Shell",3,"Budapest III. kerület | Shell | Budapest III, Szentendrei út 373.","Budapest III, Szentendrei út 373.",587.042857142857,595.471428571429,7,"premium",11,8,0,47.5805619,19.0023264,31.0025180990639,0,0,11,0.40495867768595,0,1,0,NA,NA,NA,0,1,2.39789527279837,2.07944279167905
"Budapest IV. kerület","Mol",2,"Budapest IV. kerület | Mol | Budapest IV, Fóti út 130.","Budapest IV, Fóti út 130.",583.428571428571,590.142857142857,7,"premium",5,3,0,47.5581282,19.0882478,37.3026554095072,0,0,5,0.36,0,1,0,NA,NA,NA,0,1,1.6094379124341,1.09861562199589
"Budapest IV. kerület","Mol",2,"Budapest IV. kerület | Mol | Budapest IV, Váci út 84-90.","Budapest IV, Váci út 84-90.",583.428571428571,590.142857142857,7,"premium",5,3,0,47.5581282,19.0882478,37.3026554095072,0,0,5,0.36,0,1,0,NA,NA,NA,0,1,1.6094379124341,1.09861562199589
"Budapest IV. kerület","Omv",2,"Budapest IV. kerület | Omv | Budapest IV, Váci út 16.","Budapest IV, Váci út 16.",583.9,591.042857142857,7,"premium",5,3,0,47.5581282,19.0882478,37.3026554095072,0,0,5,0.36,0,1,0,NA,NA,NA,0,1,1.6094379124341,1.09861562199589
"Budapest IV. kerület","Omv",2,"Budapest IV. kerület | Omv | Budapest IV, Váci út 77. - Megyeri út sarok","Budapest IV, Váci út 77. - Megyeri út sarok",583.9,591.042857142857,7,"premium",5,3,0,47.5581282,19.0882478,37.3026554095072,0,0,5,0.36,0,1,0,NA,NA,NA,0,1,1.6094379124341,1.09861562199589
"Budapest IV. kerület","Shell",1,"Budapest IV. kerület | Shell | Budapest IV, Pozsonyi út 1.","Budapest IV, Pozsonyi út 1.",587.042857142857,590.471428571429,7,"premium",5,4,0,47.5581282,19.0882478,37.3026554095072,0,0,5,0.36,0,1,0,NA,NA,NA,0,1,1.6094379124341,1.38629686111677
"Budapest IX. kerület","Avia",1,"Budapest IX. kerület | Avia | Budapest IX, Vágóhíd utca 13.","Budapest IX, Vágóhíd utca 13.",581.328571428571,589.042857142857,7,"discount",14,13,0,47.4862802,19.0581091,41.775215381689,0,0,14,0.204081632653061,0,0.857142857142857,0.142857142857143,NA,NA,NA,1,0,2.63905732961526,2.56495012669201
"Budapest IX. kerület","Mobil Petrol",1,"Budapest IX. kerület | Mobil Petrol | Budapest IX, Könyves Kálmán körút 3/b","Budapest IX, Könyves Kálmán körút 3/b",569.614285714286,572.042857142857,7,"discount",14,13,0,47.4862802,19.0581091,41.775215381689,0,0,14,0.204081632653061,0,0.857142857142857,0.142857142857143,NA,NA,NA,1,0,2.63905732961526,2.56495012669201
"Budapest IX. kerület","Mol",2,"Budapest IX. kerület | Mol | Budapest IX, Gyáli út 38236/441","Budapest IX, Gyáli út 38236/441",583.428571428571,590.142857142857,7,"premium",14,12,0,47.4862802,19.0581091,41.775215381689,0,0,14,0.204081632653061,0,0.857142857142857,0.142857142857143,NA,NA,NA,0,1,2.63905732961526,2.48490748312099
"Budapest IX. kerület","Mol",2,"Budapest IX. kerület | Mol | Budapest IX, Napfény u. 26. (IX.)","Budapest IX, Napfény u. 26. (IX.)",583.428571428571,590.142857142857,7,"premium",14,12,0,47.4862802,19.0581091,41.775215381689,0,0,14,0.204081632653061,0,0.857142857142857,0.142857142857143,NA,NA,NA,0,1,2.63905732961526,2.48490748312099
"Budapest IX. kerület","Omv",4,"Budapest IX. kerület | Omv | Budapest IX, Gyáli út 30.","Budapest IX, Gyáli út 30.",582.9,591.042857142857,7,"premium",14,10,0,47.4862802,19.0581091,41.775215381689,0,0,14,0.204081632653061,0,0.857142857142857,0.142857142857143,NA,NA,NA,0,1,2.63905732961526,2.30258609299355
